"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"33 CHERRY HOUSE, MESPIL ESTATE, MESPIL ROAD, DUBLIN 4, DUBLIN","NA","04/05/2011","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 CLONARD ROAD, DUNDRUM, DUBLIN 16, DUBLIN","D16","04/05/2011","32500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"36 HAVELOCK SQUARE, SANDYMOUNT, DUBLIN 4, DUBLIN","D04","04/05/2011","547000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 HILLSIDE PARK, RATHFARNHAM, DUBLIN 16, DUBLIN 16, DUBLIN","D16","04/05/2011","387000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 DISTILLERY ROAD, DRUMCONDRA, DUBLIN 3","D03","04/05/2011","214000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 LAVERNA DALE, CASTLEKNOCK, DUBLIN 15, DUBLIN","D15","04/05/2011","358000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 ST. GEORGES ROAD, FINGLAS  DUBLIN 11, DUBLIN","NA","04/05/2011","166500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 TEMPLEVIEW CRESCENT, CLAREHALL, DUBLIN 13, DUBLIN","D13","04/05/2011","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 ABBEY PARK, KILLESTER, DUBLIN 3, DUBLIN 3, DUBLIN","NA","04/05/2011","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"AUBREY MEWS, MAIN STREET, SHANKILL, DUBLIN","NA","04/05/2011","625000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"'ASHLEIGH', KILTEEL ROAD, RATHCOOLE, DUBLIN","NA","03/05/2011","225000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 THE BROKERAGE, TOWNSEND STREET, DUBLIN 2, DUBLIN","D02","03/05/2011","144000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"170 KIPPURE PARK, FINGLAS SOUTH, DUBLIN 11","NA","03/05/2011","198000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"173 CASHEL ROAD, CRUMLIN, DUBLIN","D12","03/05/2011","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"19 ROCHETSTOWN AVENUE, DUN LAOGHAIRE, DUBLIN","NA","03/05/2011","460000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"23 PORTMARNOCK GROVE, PORTMARNOCK, DUBLIN","D13","03/05/2011","360000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"52 CARLETON ROAD, MARION, DUBLIN","D03","03/05/2011","335000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"53 CASTLE RIADA AVENUE, LUCAN, DUBLIN","K78","03/05/2011","307500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"53 DALCASSIAN DOWNS, GLASNEVIN, DUBLIN 9, DUBLIN","NA","03/05/2011","280000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"60 MUCKROSS AVENUE, PERRYSTOWN, DUBLIN","D12","03/05/2011","275000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"69 SCHOLARSTOWN PARK, RATHFARNHAM, DUBLIN 16, DUBLIN","NA","03/05/2011","290000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 ST FINTAN'S ROAD, SUTTON, DUBLIN","D13","03/05/2011","500000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"70 CASHEL ROAD, CRUMLIN, DUBLIN 12, DUBLIN","D12","03/05/2011","142000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"80 THE CRESCENT, MILLBROOK LAWNS, TALLAGHT, DUBLIN","D24","03/05/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32 PRIORY AVENUE, STILLORGAN, CO  DUBLIN, DUBLIN","A94","02/05/2011","578000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"77 LOWER DRUMCONDRA ROAD, DUBLIN 9, DUBLIN","D09","02/05/2011","340000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 ARDBRUGH ROAD, DALKEY, COUNTY DUBLIN, DUBLIN","A96","29/04/2011","550000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"108 RUSHEENEY VILLAGE, HARTSTOWN, DUBLIN","D15","29/04/2011","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"109 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN","D15","29/04/2011","220000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"114 CASTLECURRAGH VALE, MULHUDDART, DUBLIN 15, DUBLIN","D15","29/04/2011","137000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"117 ST ASSAMS AVENUE, RAHENY, DUBLIN 5, DUBLIN","D05","29/04/2011","420000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 BUNTING ROAD, WALKINSTOWN, DUBLIN 12, DUBLIN","D12","29/04/2011","219000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 CASTLE RIADA CRESCENT, LUCAN, DUBLIN","K78","29/04/2011","272000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 LORETO PARK, RATHFARNHAM, DUBLIN","D14","29/04/2011","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12A DUNARD WALK, BLACKHORSE AVENUE, DUBLIN 7, DUBLIN","NA","29/04/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 HAYDEN PARK VIEW, LUCAN, DUBLIN","NA","29/04/2011","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 CAIRNFORT, ENNISKERRY ROAD, STEPASIDE, DUBLIN","NA","29/04/2011","750000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 MOUNT SYMON DALE, CLONSILLA, DUBLIN 15, DUBLIN","D15","29/04/2011","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 PALMERSTOWN WOODS, CLONDALKIN, DUBLIN","D22","29/04/2011","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"16 VILLA PARK ROAD, NAVAN ROAD, DUBLIN","D07","29/04/2011","240000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"168 KILLINDAREN ESTATE, TALLAGHT, DUBLIN 24, DUBLIN","NA","29/04/2011","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"170 BATH ROAD, BALBRIGGAN, DUBLIN","K32","29/04/2011","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27 COLLEGE MANOR, DRUMCONDRA, DUBLIN 9, DUBLIN","D09","29/04/2011","207000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"30 ELLENSBOROUGH MEADOWS, KILTIPPER, TALLAGHT, DUBLIN","NA","29/04/2011","257500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 AN GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD, DUBLIN 18, DUBLIN","NA","29/04/2011","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4  ROSEBANK, OLDBAWN, TALLAGHT, DUBLIN","NA","29/04/2011","217000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 CURRAGH HALL LODGE, TYRELLSTOWN, DUBLIN","D15","29/04/2011","98000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 MOY GLAS, LUCAN, DUBLIN","K78","29/04/2011","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"42 BAWNLEA AVENUE, JOBSTOWN, TALLAGHT, DUBLIN","NA","29/04/2011","55000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"43 THE BOULEVARD, FRENCH PARK, TYRELLSTOWN, DUBLIN","D15","29/04/2011","161000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5  CHERRYWOOD AVENUE, CLONDALKIN, DUBLIN, DUBLIN","D22","29/04/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 WOODLANDS ROAD, CABINTEELY, DUBLIN 18, DUBLIN","NA","29/04/2011","315000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"63 WINTERGARDEN, PEARSE ST, DUBLIN","NA","29/04/2011","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 CHURCH VIEW, CHURCH STREET, FINGLAS, DUBLIN 11, DUBLIN","D11","29/04/2011","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"73 CASTLEKNOCK PARK, CASTLEKNOCK, DUBLIN","D15","29/04/2011","760000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 KINGS INNS COURT, PHIBSBOROUGH, DUBLIN 7, DUBLIN","D07","29/04/2011","247000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 HYBREASAL, SOUTH CIRCULAR ROAD, KILMAINHAM, DUBLIN","NA","29/04/2011","171000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"98A BINN EADAIR VIEW, SUTTON, DUBLIN 13, DUBLIN 13, DUBLIN","D13","29/04/2011","260000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 169, GRANDE CENTRAL, ROCKBROOK SANDYFORD  DUBLIN 18, DUBLIN","D18","29/04/2011","500000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CLUID HOUSING ASSOCIATION, 37 KILLARNEY STREET, DUBLIN 1, DUBLIN","NA","29/04/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ESKER HOUSE, LUCAN, DUBLIN","K78","29/04/2011","650000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 MOY GLAS VIEW, LUCAN, CO. DUBLIN, DUBLIN","K78","28/04/2011","217500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12  BOOTERSTOWN WOOD, BOOTERSTOWN AVENUE, DUBLIN","A94","28/04/2011","254625.55","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"138 BETTYGLEN, RAHENY, DUBLIN 5, DUBLIN","D05","28/04/2011","402000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"138 STILLORGAN HEATH, STILLORGAN (KILMACUD), COUNTY DUBLIN, DUBLIN","NA","28/04/2011","530000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 HASTINGS COURT, BALBRIGGAN, DUBLIN","K32","28/04/2011","108371.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"194 DUNLUCE ROAD, CLONTARF, DUBLIN","D03","28/04/2011","550000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 FANCOURT HEIGHTS, BALBRIGGAN, DUBLIN","K32","28/04/2011","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 HEYTESBURY COURT, BALLSBRIDGE, DUBLIN 4, DUBLIN 4, DUBLIN","D04","28/04/2011","730000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 BRIGHTON COURT, FOXROCK, DUBLIN 18, DUBLIN","D18","28/04/2011","530000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 ROCKFIELD, FINNSTOWN ABBEY, LUCAN, DUBLIN","K78","28/04/2011","244000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"259 BIRCHES, WEDGEWOOD, DUBLIN","D16","28/04/2011","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"273 CARNLOUGH ROAD, CABRA, DUBLIN 7, DUBLIN","D07","28/04/2011","100000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3  PHOENIX PARK AVENUE, PHOENIX PARK RACECOURSE, CASTLEKNOCK, DUBLIN","NA","28/04/2011","268722.47","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"30 KIRWAN STREET, STONEYBATTER, DUBLIN 7, DUBLIN","D07","28/04/2011","248000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34  FOREST DRIVE, KINGSWOOD, BALLYMOUNT, DUBLIN","NA","28/04/2011","242000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 WARRENHOUSE ROAD, BALDOYLE, DUBLIN 13, DUBLIN 13, DUBLIN","D13","28/04/2011","460000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 BREMEN AVENUE, RINGSEND, DUBLIN 4, DUBLIN","D04","28/04/2011","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 CLONARD PARK, DUNDRUM, DUBLIN 14, DUBLIN","NA","28/04/2011","385000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"48 ULVERTON ROAD, DALKEY, DUBLIN","A96","28/04/2011","700000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 WHITECLIFF, WHITE CHURCH ROAD, RATHFARNHAM, DUBLIN","NA","28/04/2011","365000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 52 LANSDOWNE WOOD, LANSDOWNE ROAD, DUBLIN 4, DUBLIN","D04","28/04/2011","600000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"APT 183 HAMPTON SQUARE, NAVAN ROAD, DUBLIN","D07","28/04/2011","173000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 226 THE CRESCENT, PARKWEST POINTE, DUBLIN","NA","28/04/2011","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOLGREEN, BRENNANSTOWN ROAD, CARRICKMINES, DUBLIN","NA","28/04/2011","750000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 FORTVIEW AVENUE, CLONTARF, DUBLIN","D03","27/04/2011","300000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 GRANGE PARK CRESCENT, RAHENY, DUBLIN 5, DUBLIN","D05","27/04/2011","207500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 FAIRLAWN ROAD, FINGLAS, DUBLIN 11, DUBLIN","D11","27/04/2011","80000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 WOODS END, BLANCHARDSTOWN, DUBLIN 15, DUBLIN","D15","27/04/2011","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"40 BARTON DRIVE, RATHFARNHAM, DUBLIN 14, DUBLIN","D14","27/04/2011","373000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 IGNATIUS AVENUE, PHIBSBORO, DUBLIN 7, DUBLIN","D07","27/04/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 SANDFORD SQUARE, MERTON DRIVE, RANELAGH, DUBLIN 6, DUBLIN","D06","27/04/2011","1189427.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"82 PALMERSTON ROAD, RATHMINES, DUBLIN 6, DUBLIN","D06","27/04/2011","870000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 6  ADELPHI HOUSE, UPPER GEORGES STREET, DUBLIN","NA","27/04/2011","226431.72","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CLUID HOUSING ASSOCIATION, 37 KILLARNEY STREET, DUBLIN 1, DUBLIN","NA","27/04/2011","165000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"GORETTI, 8 TREES AVENUE, MOUNT MERRION, DUBLIN","NA","27/04/2011","665000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"'GLENMALURE', 26 CASTLE PARK ROAD, SANDYCOVE, DUBLIN","A96","26/04/2011","900000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"242 COLLINS AVENUE WEST, WHITEHALL, DUBLIN","D09","26/04/2011","365000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 SITRIC ROAD, STONEYBATTER, DUBLIN 7, DUBLIN","NA","26/04/2011","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 BELGRAVE SQUARE, RATHMINES, DUBLIN","D06","26/04/2011","1100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32 DARLING ESTATE, NAVAN ROAD, DUBLIN 7, DUBLIN 7, DUBLIN","D07","24/04/2011","290000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 GLENVILLE GROVE, CLONSILLA, DUBLIN","D15","22/04/2011","257000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 SANDYFORD HALL WALK, SANDYFORD, DUBLIN 18, DUBLIN","D18","21/04/2011","395000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 SWANS NES AVENUE, KILBARACK, DUBLIN 5, DUBLIN","NA","21/04/2011","158000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10, SMITHFIELD MARKET, DUBLIN","D07","21/04/2011","111458.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"11  BROOKVALE DOWNS, BROOKVALE ROAD, RATHFARNHAM, DUBLIN","NA","21/04/2011","385000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14  CIAN PARK, DRUMCONDRA, DUBLIN 9, DUBLIN","D09","21/04/2011","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14  NORTH JAMES STREET, NORTH STRAND, DUBLIN 3, DUBLIN","D03","21/04/2011","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 ST MICHAEL'S CLOSE, CHRISTCHURCH, DUBLIN 8, DUBLIN 8, DUBLIN","NA","21/04/2011","151160.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"149 TURVEY WALK, THE GALLERY, DONABATE, DUBLIN","K36","21/04/2011","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 CHARLEVILLE, LOWER CHURCHTOWN ROAD, CHURCHTOWN, DUBLIN","NA","21/04/2011","720000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 FITZWILLIAM COURT, WINTON ROAD, RANELAGH, DUBLIN 6, DUBLIN","D06","21/04/2011","105000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"177, BACHELOR'S WALK, DUBLIN 1, DUBLIN","D01","21/04/2011","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"24 CHERRYCOURT, LOUGHLINSTOWN, DUBLIN","A96","21/04/2011","188000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"31 PROSPECT DRIVE, RATHFARNHAM, DUBLIN 16, DUBLIN","D16","21/04/2011","325000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"37 CLARINDA PARK EAST, DUN LAOGHAIRE","NA","21/04/2011","575000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"40 COOLKILL, SANDYFORD, DUBLIN 18, DUBLIN","D18","21/04/2011","670000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"40 SUNDALE PARK, TALLAGHT, DUBLIN 24, DUBLIN","NA","21/04/2011","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"42 SHENICK AVE, SKERRIES, DUBLIN","NA","21/04/2011","232000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"45 SHANARD ROAD, SANTRY, DUBLIN","D09","21/04/2011","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"47 ROEBUCK DOWNS, CLONSKEAGH, DUBLIN","NA","21/04/2011","380000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"47 ST ANNE'S, KIMMAGE ROAD WEST, DUBLIN","NA","21/04/2011","295000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"53 PROSPECT AVENUE, RATHFARNHAM, DUBLIN","D16","21/04/2011","282500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"59 DODSBORO COTTAGES, LUCAN, DUBLIN","NA","21/04/2011","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"60 CEDARMOUNT ROAD, MOUNT MERRION, DUBLIN","A94","21/04/2011","421000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"69 BERNELL SQUARE, NORTHERN CROSS, DUBLIN 13, DUBLIN 13, DUBLIN","NA","21/04/2011","215000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8A GLIN AVENUE, COOLOCK, DUBLIN 17","NA","21/04/2011","151590.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 FOXBOROUGH PARK, LUCAN, COUNTY DUBLIN, DUBLIN","K78","21/04/2011","200000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 1 THE BOOKEND, LOWER EXCHANGE STREET, DUBLIN 2, DUBLIN 2, DUBLIN","NA","21/04/2011","138000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
