"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"9 GLANDORE MEWS, GLANDORE, CORK","P81","08/04/2016","161000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ARDEN, BALLINDEENISK, BELGOOLY","P17","08/04/2016","360000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO.2 ROPE WALK PLACE, ROPE WALK, BLACKROCK","NA","08/04/2016","273127.75","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"OLD MONASTERY BUILDINGS, MAIN STREET, DONERAILE","NA","08/04/2016","36000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE HUNTSMAN BAR, TOWER, BLARNEY","NA","08/04/2016","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 DOUGLAS WELLS, WELL RD, DOUGLAS","T12","07/04/2016","343000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12A MEADOW GROVE EST, CONVENT RD, BLACKROCK","NA","07/04/2016","363000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 ST JAMES SQUARE, OFF TOWER ST, CORK","T12","07/04/2016","76000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"24 THE WALK, HERONSWOOD, CARRIGALINE","P43","07/04/2016","240000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 WHEATFIELDS, KILMONEY RD, CARRIGALINE","NA","07/04/2016","542000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 THE GROVE, WATERPARK, CARRIGALINE","P43","07/04/2016","157000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"63 LAUREL AVE, BALLEA WOODS, CARRIGALINE","NA","07/04/2016","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"8 LISHEEN WOODS, OVENS","NA","07/04/2016","312776.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"APT 44 BLOCK A, SOUTH TERRACE CT, SOUTH TERRACE","NA","07/04/2016","122500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CLIFFHAVEN, CLIFF ESTATE, BALTIMORE","NA","07/04/2016","395000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ELGAN, ROSSA AVENUE, BISHOPSTOWN","T12","07/04/2016","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KING ST, MITCHELSTOWN, CORK","P67","07/04/2016","84000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"VALE VIEW HOUSE, GARRIENDERK, CHARLEVILLE","NA","07/04/2016","157500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 GRANARY HALL, MOUNT OVAL VILLAGE, ROCHESTOWN","T12","06/04/2016","190000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 THE PINNACLES, MIDLETON, CORK","P25","06/04/2016","400000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 AN MOINEAR, CUL ARD, CARRIGTWOHILL","T45","06/04/2016","98500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"18 OLD AVE, GLANMIRE, CORK","NA","06/04/2016","102500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"21 WOODLAWN, BRIGOWN, MITCHELSTOWN","NA","06/04/2016","186000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"22 LIMA LAWN, MAGAZINE RD, CORK","T12","06/04/2016","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"31 PAIRC NA HABHANN, CLOYNE, CORK","P25","06/04/2016","147000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"43 LESLIES ARCH, OLD QUARTER, BALLINCOLLIG","P31","06/04/2016","171800.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"5 IVY CIRCLE, MUSKERRY ESTATE, BALLINCOLLIG","P31","06/04/2016","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 LAHARRAN WAY, LEHENAGHBEG","T12","06/04/2016","223788.54","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"99 KILBRODY, MOUNT OVAL VILLAGE, ROCHESTOWN","T12","06/04/2016","338000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DUNOWEN WEST, ARDFIELD, CLONAKILTY","P85","06/04/2016","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO 1 TAOIBH NA CHNOIC, BARRACK HILL, BALLYCOTTON","NA","06/04/2016","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE ISLAND CASTLEFREKE, OWNAHINCHA, CLONAKILTY","NA","06/04/2016","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"TOP FLOOR APT, 16 OLD YOUGHAL RD, MAYFIELD","NA","06/04/2016","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"105 FERNWOOD, GLYNTOWN, GLANMIRE","T45","05/04/2016","229074.89","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"14 ARD NA COILLE, LOTAMORE, MAYFIELD","NA","05/04/2016","229075.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"1A SEMINARY WALK, CORK","T23","05/04/2016","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 CASTLEOWEN, BLARNEY, CORK","T23","05/04/2016","335000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"24 CELTIC COTTAGES, COLLA RD, SCHULL","NA","05/04/2016","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32 DUNDANION COURT, BLACKROCK, CORK","T12","05/04/2016","298000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"39 NEWTON COURT, GRANGE, DOUGLAS","T12","05/04/2016","190000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 DREW TERRACE, EVERGREEN ST, CORK CITY","NA","05/04/2016","15000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"52 TORY TOP RD, BALLYPHEHANE, CORK","T12","05/04/2016","201000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"55 LESLIES ARCH, OLD QUARTER, BALLINCOLLIG","P31","05/04/2016","388750.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"59 HAVEN HILL, SUMMERCOVE, KINSALE","P17","05/04/2016","275000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 ARAGLEN, RIVER VALLEY, MALLOW","P51","05/04/2016","120500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CLUAIN OFEARGHAIL, SKEAGHANORE EAST, BALLYDEHOB","NA","05/04/2016","129000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DUNBOGEY, NOHOVAL, KINSALE","P17","05/04/2016","365000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GARRETTSTOWN, BALLINSPITTLE, KINSALE","P17","05/04/2016","320000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKNAGALLAGH, BANDON, CORK","P72","05/04/2016","115000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SPAIN, BALLYMACROWN, BALTIMORE","NA","05/04/2016","314500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"VALE COVE, GLENGARRIFF, ARDA TURRISH BEG","NA","05/04/2016","560000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WALSHTOWN BEG, MIDLETON, CORK","P25","05/04/2016","345000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
".NO 8 HOOK, HARVEYS DOCK, YOUGHAL","P36","05/04/2016","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 LANDSDOWNE COURT, OLD YOUGHAL RD, CORK","T23","04/04/2016","131000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 MAIN ST, KILBRITTAIN, CO CORK","P72","04/04/2016","139000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 INCHERA LAWN, MAHON, CORK","T12","04/04/2016","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"303 CONNOLLY RD, BALLYPHEPHANE, CORK","NA","04/04/2016","164000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32 THE WATERFRONT, COBH, CORK","P24","04/04/2016","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"46 DOUGLAS ST, CORK, CORK","T12","04/04/2016","152000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"50 THE MILLS, SKIBBEREEN, CORK","P81","04/04/2016","183000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 DUBLIN ST, BLACKPOOL, CORK","T23","04/04/2016","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"59 ROOSKAGH VALLEY, SHANAGARRY, CO. CORK","P25","04/04/2016","140000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"6 BRAMBLE HILL, GREEN VALLEY, CASTLETREASURE","NA","04/04/2016","232500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"72 CASTLE OAKS, BANDON","P72","04/04/2016","140970.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"8 BRAMBLE HILL, GREEN VALLEY, CASTLETREASURE","NA","04/04/2016","232500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 BRAMBLE HILL, GREEN VALLEY, CASTLETREASURE","NA","04/04/2016","232500.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"AHANE UPPER, CULLEN, MALLOW","NA","04/04/2016","245000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"COOLROE, BALLINCOLLIG, CORK","P31","04/04/2016","600000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SEREMBAN, 6 ARBOUR COURT, GRANGE DOUGLAS","T12","04/04/2016","415000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 GREENCLOYNE, QUARRY RD, YOUGHAL","NA","01/04/2016","182500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 THE PARK, HARBOUR HEIGHTS, ROCHESTOWN ROAD","NA","01/04/2016","178862.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"15 BARLEYCOVE BEACH APARTMENTS, BARLEYCOVE, GOLEEN","NA","01/04/2016","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 GILLABBEY ST, CORK, CORK","T12","01/04/2016","55000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"25 THE CRESCENT HARBOUR HEIGHTS, PASSAGE WEST, CORK","T12","01/04/2016","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"25 THOMAS STREET, MITCHELSTOWN, CO CORK","P67","01/04/2016","38000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27 PAIRC NA CARRAIGE, BANTRY, CORK","P75","01/04/2016","165000.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"33 THE CLOISTERS, BALLINCOLLIG, CORK","P31","01/04/2016","180000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"50 UPPER CORK STREET, MITCHELSTOWN, COUNTY CORK","P67","01/04/2016","37000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 COPPER POINT, AIRHILL, SCHULL","P81","01/04/2016","106916.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"9 LIMA LAWN, MAGAZINE RD, CORK","T12","01/04/2016","307000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORRON, BISHOPSTOWN ROAD, BISHOPSTOWN","T12","01/04/2016","28000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORRON, BISHOPSTOWN ROAD, BISHOPSTOWN","T12","01/04/2016","430000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLENESK, FARRANLEA PARK, MODEL FARM ROAD","T12","01/04/2016","307000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILCOUNTY, KILLEAGH","NA","01/04/2016","151982.38","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"RICHARDSTOWN, DONERAILE, CORK","P51","01/04/2016","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WINDGAP, MEELAHERRAGH, KANTURK","P51","01/04/2016","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 CARRIG AVE, CARRIG NA CURRA, CARRIGALINE","NA","31/03/2016","222000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 ARCADIA HALL, LOWER GLANMIRE ROAD, CORK CITY","T23","31/03/2016","111000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27 MAPLE LANE, CASTLELAKE, CARRIGTWOHILL","T45","31/03/2016","171806.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"33 SUNDAYS WELL RD, CORK, CORK","T23","31/03/2016","435000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 ARDFIELD GREEN, GRANGE, DOUGLAS","T12","31/03/2016","190500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"34 RIVER GOLD, LAVITTS QUAY, CORK","T12","31/03/2016","175000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"39 HALLDENE, CURRAHEEN ROAD, BISHOPSTOWN","T12","31/03/2016","372000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 ARAS NA LOCHA, CHAPEL STREET, DUNMANWAY","NA","31/03/2016","224229.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"5 ARDARRIG, CARRS HILL, DOUGLAS","NA","31/03/2016","250000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 MARYBOROUGH DOWNS, DOUGLAS, CORK","T12","31/03/2016","271500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 MODEL COTTAGES, CORK, CORK","T23","31/03/2016","68000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 1, 36 GRAND PARADE","NA","31/03/2016","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CONNA, MALLOW, CORK","P51","31/03/2016","84900.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"EVERSLEY, WESTERN ROAD, CLONAKILTY","NA","31/03/2016","222000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FARNAHOE, INNISHANNON","T12","31/03/2016","52500.00","TRUE","FALSE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"HONEY SUCKLE COTTAGE, KILCOLMAN RECTORY, ENNISKEANE","NA","31/03/2016","960000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 63 DEALG BAN, LADYSBRIDGE","P25","31/03/2016","202643.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"10 COOPERHILL, BROOMFIELD, MIDLETON","NA","30/03/2016","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"10 HARBOUR HILL, COBH, CO CORK","P24","30/03/2016","30000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 NOWEN VIEW WEST, BANTRY ROAD, DUNMANWAY","NA","30/03/2016","158149.77","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"18 THINLEY PARK, MALLOW, CORK","NA","30/03/2016","143000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 HAWTHORN RD, FOTA ROCK, CARRIGTOWILL","NA","30/03/2016","205000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 LAVALLIN MEWS, WHITECHURCH, CORK","T34","30/03/2016","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27  THE LAWN, MASSEYTOWN, MACROOM","NA","30/03/2016","198590.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"42 MURPHYS TERRACE, MILLSTREET, CORK","NA","30/03/2016","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"43 THE WALK, HERONS WOOD, CARRIGALINE","P43","30/03/2016","310000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 CASTLEJANE COURT, GLANMIRE, CORK","T45","30/03/2016","146000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ATLANTA, BAWNLAHAN TRAGUMNA, SKIBBEREEN","NA","30/03/2016","115000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALTYDANIEL WEST, NEWTWOPOT HOUSE, MALLOW","NA","30/03/2016","155000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NEUCHATEL, BOHERBOY RD, MAYFIELD","T23","30/03/2016","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"PORRES, LINARO AVE, MAGAZINE RD","NA","30/03/2016","399000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"14 JACOBS ISLAND, MAHON, CORK","T12","29/03/2016","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"169 EAGLE VALLEY, SARSFIELD RD, WILTON","NA","29/03/2016","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 ALDERGROVE, FOTAROCK, CARRIGTWOHILL","NA","29/03/2016","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"30 COIS CHUAIN, GLOUNTHAUNE, CORK","T45","29/03/2016","715000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"45 MAIN ST, KINSALE, CO CORK","P17","29/03/2016","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"52 THE COTSWOLDS, MIDLETON, CORK","P25","29/03/2016","273000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"55 THE ORCHARDS, KINSALE, CORK","P17","29/03/2016","163000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"81 DEWBERRY, MOUNT OVAL VILLAGE, CORK","T12","29/03/2016","630000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 ST PHILOMENAS PLACE, CARRIGALINE, CORK","P43","29/03/2016","152000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CHAPEL HILL, PASSAGE WEST, CORK","T12","29/03/2016","51000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DERRYCARHOON, BALLYDEHOB, SKIBBEREEN","NA","29/03/2016","235000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GARRYANTAGGART, BARTLEMY, FERMOY","P61","26/03/2016","309800.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 TOM CLARKE TERRACE, MIDLETON, CORK","NA","25/03/2016","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"26 EARLWOOD EST, THE LOUTH, CORK","NA","25/03/2016","247500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"60 BROMLEY PARK, DONNYBROOK, DOUGLAS","T12","25/03/2016","270000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LAHANAGHT, DRINAGH, CO CORK","NA","25/03/2016","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ROWSLEY, TEMPLEMICHAEL, WHITES CROSS","T23","25/03/2016","220000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"SHANAGH, SHANBALLYMORE, COUNTY CORK","P51","25/03/2016","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 FEIRM BAWN, DOUGHCLOYNE","NA","24/03/2016","357000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"104 FERNWOOD, GLYNTOWN, GLANMIRE","T45","24/03/2016","216250.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"113 BRIGHTWATER, CROSSHAVEN","P43","24/03/2016","225000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"16 BALTIMORE COTTAGES, BALTIMORE, CORK","P81","24/03/2016","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
