"Date","Price","Url","Address","County"
"04/03/2016","175,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A144FA5925BD894C80257F78004CEF16?OpenDocument","69 WILTON COURT, WILTON, CORK","Cork"
"04/03/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F13B65DD46EEE43E80257F78004CF009?OpenDocument","7 MILLVIEW TERRACE, DRIPSEY, CORK","Cork"
"04/03/2016","260,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F3BBDB07393A275480257F78004CEF12?OpenDocument","8 The Brambles, Pembroke Wood, Passage West","Cork"
"04/03/2016","162,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-928358F840AD0FE980257F78004CEDD7?OpenDocument","APT 1, 9 PRINCES ST, CORK","Cork"
"04/03/2016","162,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E7D08CFA3B6C97A780257FB000477058?OpenDocument","APT 2, 9 PRINCES ST, CORK","Cork"
"04/03/2016","500,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A84CCEB0458C50C280257FA200477259?OpenDocument","CLONMEEN, BANTEER, MALLOW","Cork"
"04/03/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-70B76387275825D180257F78004CF182?OpenDocument","Daly's House, Slip, Bantry","Cork"
"04/03/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4BDD17A1DAF16E9980257F71004CF17E?OpenDocument","FOILOGOHIG, BALLYDESMOND, CO CORK","Cork"
"04/03/2016","57,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-94CFE62FF3AB9AC280257F78004CF117?OpenDocument","GRAIGUE, SHANBALLYMORE, MALLOW","Cork"
"04/03/2016","210,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7811BD69DC31769780257F7F004CF003?OpenDocument","HILL HOUSE, HARBOUR VIEW, KILBRITAIN","Cork"
"04/03/2016","154,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3C1375082C01C7D880257FBE004770EC?OpenDocument","KEELAHANGIL, SKIBBEREEN, CORK","Cork"
"04/03/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4B6B41686D17DBDC80257F78004CEED8?OpenDocument","LYREEN, ARAGLEN, KILWORTH","Cork"
"04/03/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E9102A8DD9437AEF80257F7F004CF0EC?OpenDocument","ST MARTHA, BATCHELORS WALK, MALLOW","Cork"
"04/03/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-71E83C9DF05D19B380257F8C00474880?OpenDocument","The Thatched Cottage, Laught, Rathcoole  Mallow","Cork"
"04/03/2016","500,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-ABDC4A314BC0076780257F8D00477117?OpenDocument","Warrensgrove, Lissarda","Cork"
"03/03/2016","158,590.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2240D9EC2FF3A04E80257F71004CF0D5?OpenDocument","11 The Avenue, Harbour Heights, Passage West","Cork"
"03/03/2016","246,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-84F6FB37693FAB2980257F8D004771A7?OpenDocument","117 WELWYN RD MARYBOROUGH WOODS, DOUGLAS, CORK","Cork"
"03/03/2016","255,506.61","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EB9247466CABF2AC80257F71004CF102?OpenDocument","18 Fern Grove, Forest Hill, Carrigaline","Cork"
"03/03/2016","106,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DE37FCE30D62103180257F8D00477206?OpenDocument","23 BRINDLE HILL, CHARLEVILLE, CORK","Cork"
"03/03/2016","306,168.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E3BBED5F22FE878980257F8C00474607?OpenDocument","24  Willowfields, Ladysbridge","Cork"
"03/03/2016","224,669.61","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3C84CD99A4F829E080257F78004CEFD0?OpenDocument","29 The Woods, Glounthaune","Cork"
"03/03/2016","400,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0461D29E5433FB7180257F8C0047464B?OpenDocument","3 LOWER JANEMOUNT, SUNDAYS WELL, CORK","Cork"
"03/03/2016","206,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-982DDD384354806980257F78004CEF95?OpenDocument","38 GLEN CORRIN, TINAGERAGH, WATERGRASSHILL","Cork"
"03/03/2016","72,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-24CA8373E7833FC780257F8C00474643?OpenDocument","40 CUSHING PLACE, GLANWORTH, CO CORK","Cork"
"03/03/2016","242,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2E31C4032CF38D698025804A004778A0?OpenDocument","47 WOODBERRY HEIGHTS, CASTLEREDMOND, MIDLETON","Cork"
"03/03/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7F14349C696F045280257F71004CF0BF?OpenDocument","53 BLACKROCK GROVE, EDEN, BLACKROCK","Cork"
"03/03/2016","242,291.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BF18D0441FCC604580257F9400477192?OpenDocument","68 ELDEN, MARYBOROUGH HILL, DOUGLAS","Cork"
"03/03/2016","25,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-14B0484A422D919580257F7F004CF082?OpenDocument","88 KENT ROAD, BALLYPHEHANE, CORK","Cork"
"03/03/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9A37D6A073F5987580257F8C004747B5?OpenDocument","GORTBRACK, GOLEEN, CORK","Cork"
"03/03/2016","134,713.65","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-42F55B686AA41D1280257F8C004747F9?OpenDocument","Shavanagh, Ballydehob, Co Cork","Cork"
"02/03/2016","164,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-50AC0662B9E7BC7980257F7F004CF10A?OpenDocument","1 Crimson Mews, Rosscarbery","Cork"
"02/03/2016","400,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1C5B91E72D1A275D80257F71004CF1C4?OpenDocument","11 EDGEWOOD, MARYBOROUGH RIDGE, DOUGLAS","Cork"
"02/03/2016","262,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-79754D34C330DC0480257F78004CEDEE?OpenDocument","2 CASTLE COURT, ST JOSEPHS RD, MALLOW","Cork"
"02/03/2016","300,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-23FAE84B788CA36B80257F78004CEFD2?OpenDocument","2 Westgate Road, Bishopstown","Cork"
"02/03/2016","281,938.32","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5BD121DBDF6D428B80257F94004771FF?OpenDocument","24 Drom Sli, Courtbrack, Blarney","Cork"
"02/03/2016","151,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C654F2F7E353844780257F71004CF0A2?OpenDocument","24 SIRIUS WHARF, LYNCHS QUAY, COBH","Cork"
"02/03/2016","260,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E8FA43EB03010C4180257F71004CF0B5?OpenDocument","24 WILLOWFIELDS, LADYSBRIDGE, CASTLEMARTYR","Cork"
"02/03/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3A916831B4044B4680257F71004CEFDA?OpenDocument","40 BAY VIEW GROVE, YOUGHAL, CORK","Cork"
"02/03/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FEFA73714C4B975E80257F7F004CEF6E?OpenDocument","90 Ashmount Mews, Silversprings, Cork","Cork"
"02/03/2016","12,143.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1E433463D17F366380257F7F004CF0D0?OpenDocument","eaton heights, cobh","Cork"
"02/03/2016","17,857.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B77CD96C2396D6EE80257F7F004CF0CC?OpenDocument","EATON HEIGHTS, COBH","Cork"
"02/03/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FA5088148C3F56A480257F71004CF081?OpenDocument","KILVA, MIDLETON, CORK","Cork"
"02/03/2016","328,633.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DE633A26A4D818E780257F78004CF04F?OpenDocument","MOUNT PHILOMENA, 23 WILTON RD, CORK","Cork"
"02/03/2016","220,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-366424221B19485D80257F8D0047709D?OpenDocument","POUND HILL, GRENAGH, CORK","Cork"
"01/03/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A5BFC65180793FA580257F78004CEFA6?OpenDocument","10 MONEREA TERRACE, ALBERT ROAD, CORK","Cork"
"01/03/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-08ABAFD98D7BDFF080257F71004CF03D?OpenDocument","15 PARK ST, MIDLETON, CORK","Cork"
"01/03/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-44A4F6306746F6FD80257F940047719D?OpenDocument","15 SRUTH MHUILEANN, DURRUS, BANTRY","Cork"
"01/03/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DEA1ADB5A754D0C080257F8C00474689?OpenDocument","17 St Declan's Road, Guaranbrahar, Cork","Cork"
"01/03/2016","365,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-832076A0E5ABFD6680257F9400477038?OpenDocument","2 HUNTERS WAY, MARYBOROUGH WOODS, DOUGLAS","Cork"
"01/03/2016","240,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-503216023ABDA1C480257F8C00474782?OpenDocument","21 MOUNT PLEASANT AVE, TURNERS CROSS, CORK","Cork"
"01/03/2016","145,374.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-97E3016D5748E19B80257F9400477122?OpenDocument","21 THE WILLOWS, CASTLE HEIGHTS, CARRIGALINE","Cork"
"01/03/2016","190,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-72AAE3925A62510B80257F71004CEF3D?OpenDocument","22 Mulgrave Road, Off John Redmond Street, Cork","Cork"
"01/03/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4ED2D54967C7E7F680257F78004CF0E4?OpenDocument","29 AVONDALE PARK, MALLOW, CORK","Cork"
"01/03/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-37AD6F47FA2995D480257F7F004CEE19?OpenDocument","4 FRIARY GARDENS, FRIARS WALK, CORK","Cork"
"01/03/2016","113,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EBB53F69B1B07A5680257F94004770CF?OpenDocument","50 SARSFIELDS TERRACE, RICHMOND HILL, CORK","Cork"
"01/03/2016","596,800.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-66FF34CAD6FA38FD80257F71004CEF6B?OpenDocument","58 Elden, Maryborough Hill, Douglas","Cork"
"01/03/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-70495F63DEDE1CE180257F71004CF132?OpenDocument","74 ARBOUR HEIGHTS, WATERPARK, CARRIGALINE","Cork"
"01/03/2016","165,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C30881BA6738781180257F71004CF039?OpenDocument","8 ELSINORE RISE, MIDLETON, CORK","Cork"
"01/03/2016","100,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-51FDC7F9760FC7B380257F7F004CEE16?OpenDocument","8 PLUNKETT TERRACE, MALLOW, CORK","Cork"
"01/03/2016","96,485.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8A155BFB956086AD80257F7F004CEE4C?OpenDocument","Apartment L13, Edenhall  The Village, Model Farm Road","Cork"
"01/03/2016","96,485.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C41AF51108466F6380257F7F004CEE5C?OpenDocument","Apartment L14, Edenhall  The Village, Model Farm Road","Cork"
"01/03/2016","71,100.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EA0E51B99ED87DD980257F7F004CEE60?OpenDocument","Apartment L15, Edenhall  The Village, Model Farm Road","Cork"
"01/03/2016","96,485.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7A009FA7EBF604EF80257F7F004CEE68?OpenDocument","Apartment L16, Edenhall  The Village, Model Farm Road","Cork"
"01/03/2016","384,704.27","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C5D00D85CF4F779A80257F8C0047478F?OpenDocument","AVONMORE, MARBLE HALL PARK, DOUGLAS ROAD","Cork"
"01/03/2016","30,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2A7F78CA7AF1466980257F94004770B5?OpenDocument","Chapel Street, Castletownroche","Cork"
"01/03/2016","210,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-660AF89F2AB5280480257F71004CF0CF?OpenDocument","Farrihy, Broadford","Cork"
"01/03/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9DF77719DBD24ACA80257F71004CF155?OpenDocument","GNEEVES, LOMBARDSTOWN, MALLOW","Cork"
"01/03/2016","250,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A7048E31077FBE1B80257F71004CF0FB?OpenDocument","GORT NA GAPPUL, KILLEAGH, CORK","Cork"
"01/03/2016","55,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2C334DE19114240380257F9B00477098?OpenDocument","TACOMA, GOLF LINKS ROAD, YOUGHAL","Cork"
"01/03/2016","315,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D1E153D923B9E99880257F71004CF144?OpenDocument","THE WILLOWS, KNOCKBRACK, BURNFORT","Cork"
"29/02/2016","175,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6E1E84A1DCB03A9F80257F7F004CEF73?OpenDocument","11 Ard na Ri, Castlelyons","Cork"
"29/02/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-947F6FB39EDC1AD580257F71004CF04C?OpenDocument","12 claremont cottages, south douglas road","Cork"
"29/02/2016","377,973.56","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AF4F26DA8D51113280257F78004CF0E1?OpenDocument","12 Manor Avenue, Maryborough Ridge, Maryborough Hill Douglas","Cork"
"29/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-695731996FB4432080257F8C00474650?OpenDocument","16 PRIMROSE COURT, FOREST HILL, CARRIGALINE","Cork"
"29/02/2016","430,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C98AF38BC1F03DAC80257F7F004CEECB?OpenDocument","16 Shrewsbury, Ballincolig","Cork"
"29/02/2016","166,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-48C1484ACAFD120180257F71004CEE6F?OpenDocument","28 NA BANTA, LADYSBRIDGE, CORK","Cork"
"29/02/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-093D09D9102FF22580257F7F004CEF6A?OpenDocument","43 ST FACHTNA'S TERRACE, SKIBBEREEN, CO CORK","Cork"
"29/02/2016","208,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1A28869522DF099A80257F8C0047471D?OpenDocument","6 FERN CLOSE, CASTLE HEIGHTS, CARRIGALINE","Cork"
"29/02/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8A2601F79D8682C780257F78004CF06E?OpenDocument","7 Centre Park, Pier Road, Schull","Cork"
"29/02/2016","85,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4E4981168DBFA0C580257F7F004CF108?OpenDocument","8 Victoria Street, Military Hill","Cork"
"29/02/2016","142,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E0271224113D9B9380257F78004CF0E2?OpenDocument","85 FRIAR ST, CORK, CORK","Cork"
"29/02/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F770282C45018D7E80257F71004CEEFC?OpenDocument","9 POPES HILL, POPES RD, CORK","Cork"
"29/02/2016","115,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D9AE9530F139958780257F71004CEFD6?OpenDocument","Coola, Kildinan","Cork"
"29/02/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-74E9F381C3E0446E80257F7F004CEEBF?OpenDocument","CUMEEN, CARRIGALINE, CO. CORK","Cork"
"29/02/2016","62,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EEE1153E5930908A80257F71004CF0D0?OpenDocument","Horewood, New Street, Buttevant","Cork"
"26/02/2016","184,900.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3D297E0F8C8B470E80257F71004CEF03?OpenDocument","16 THE GROVE, COLLEGE MANOR, COBH","Cork"
"26/02/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4E3368C9C87EE93880257F78004CF005?OpenDocument","19 SRUTH MHUILEANN, DURRUS, BANTRY","Cork"
"26/02/2016","85,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-602AA80C1692402380257F7F004CF017?OpenDocument","2 CONVENT TERRACE, STRAWBERRY HILL, CO CORK","Cork"
"26/02/2016","138,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-29D57A5824CCF25080257F7F004CF0EB?OpenDocument","2 ST JAMES PL, FERMOY, CORK","Cork"
"26/02/2016","305,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E95C5F552F05271D80257F71004CF02D?OpenDocument","21 WINSFORT, ROCHESTOWN RD, CORK","Cork"
"26/02/2016","210,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-29B466085FDD807D80257F71004CEDE4?OpenDocument","30 AN CAIREAL, CUL ARD, CARRIGTWOHILL","Cork"
"26/02/2016","167,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-09F38E28ABFF595F80257F8C0047463F?OpenDocument","4 and 5 Ferney Road, Carrigaline","Cork"
"26/02/2016","98,250.25","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5D7656FD95CFA47F80257F71004CEF17?OpenDocument","5 Vale Close, Rathgoggin Heights, Charleville","Cork"
"26/02/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1A84E0A195ACD41A80257F78004CF142?OpenDocument","69 ARDMORE ESTATE, ROCKENHAM, PASSAGE WEST","Cork"
"26/02/2016","225,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D4A98C3DA8EF077080257F8C0047465B?OpenDocument","72 CALDERWOOD RD, DONNYBROOK, DOUGLAS","Cork"
"26/02/2016","165,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BD0BF731E6FFF45E80257F71004CF05D?OpenDocument","81 THORNFIELDS, BANDON, CORK","Cork"
"26/02/2016","136,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-08E86D69C044BF7980257F6A004CF1D0?OpenDocument","9 BARR AN BHAILE MAULBAUN, PASSAGE WEST, CORK","Cork"
"26/02/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-00F5C14ADB12F52780257F8C00474819?OpenDocument","AGHARINAGH, MODEL VILLAGE, DRIPSEY","Cork"
"26/02/2016","190,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AD4F22E2C0C1524D80257F78004CF05F?OpenDocument","Ballinaltig, Kildinan, Watergrasshill","Cork"
"26/02/2016","650,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-463400D893270A9180257F7F004CF07C?OpenDocument","DERRYCONNERY, GLENGARRIFF, BEARA","Cork"
"26/02/2016","110,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-36EA26480A95536980257F7F004CEF58?OpenDocument","Doungourney, Co. Cork","Cork"
"26/02/2016","1,100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2792F6BF5D32201980257F8C00474609?OpenDocument","EMPAT, ARDBRACK, KINSALE","Cork"
"26/02/2016","235,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-19BF7D50E35D6AF780257F71004CEEF1?OpenDocument","KILLOWEN, ENNISKEANE, CORK","Cork"
"26/02/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FBC0B70FF14D44B980257F8C00474552?OpenDocument","Kilva, Midleton","Cork"
"26/02/2016","617,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-13C3FE0033DD669E80257F71004CF181?OpenDocument","THE GABLES, MAHERS LANE, CHETWYND","Cork"
"25/02/2016","245,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-232760748D79DFF680257F6A004CF1D7?OpenDocument","14COIS ABHAINN, KILLEAGH GARDENS, KILLEAGH","Cork"
"25/02/2016","382,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-84A4D51497FE5FF980257F8C00474563?OpenDocument","2 ROSAN, BALLINADEE, BANDON","Cork"
"25/02/2016","160,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-41E32DAF0ABD69FA80257F6A004CF1B8?OpenDocument","22 HILLSIDE, BRIDEVALLEY, AHERLA","Cork"
"25/02/2016","167,400.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D1A7F31414CFC8C980257F7F004CEEB5?OpenDocument","24 CEDARWOOD DR CASTLEHEIGHTS, KILRONEY RD, CARRIGALINE","Cork"
"25/02/2016","177,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7809DD808D1FC8B480257F6A004CF16F?OpenDocument","24 FERN WAY, CLASSIS LAKE, BALLINCOLLIG","Cork"
"25/02/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-636E09A9D4B2765B80257F94004771A6?OpenDocument","25 DROIMNEACH BWEEN, IRELAND, CORK","Cork"
"25/02/2016","396,476.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8799F0B8AF98A6D380257F71004CF010?OpenDocument","29 Kilmoney Woods, Mountain Road, Kilmoney Carrigaline","Cork"
"25/02/2016","86,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D4A299AA0FA8D20280257F71004CEED9?OpenDocument","40 Mill Race, Mill Road, Midleton","Cork"
"25/02/2016","222,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EAC1466F51A6D77780257F9400476F9A?OpenDocument","5 BELLEVUE PARK, PASSAGE WEST, CO.CORK","Cork"
"25/02/2016","81,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BC7267DC95EEFFE780257F8D004770F7?OpenDocument","53 EVERGREEN ROAD, CORK, CO.CORK","Cork"
"25/02/2016","282,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F96340442EB97F7D80257F8C00474717?OpenDocument","59 GLENCAIRN UPPER, RIVERSTOWN, GLANMIRE","Cork"
