"Address","RoutingKey","Date","Price","FullMarketPrice","VATExclusive","DescriptionofProperty","PropertySizeDesc","OtherPropertiesInThisSale"
"15 SHREWSBURY, KILCONNY, BELTURBET","H14","26/09/2013","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 AN TOR AONARACH, ROCKS ROAD, KINGSCOURT","NA","26/09/2013","72863.43","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"18 CASTLE MANOR RETIREMENT VILLAGE, CAVAN","NA","26/09/2013","42000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"36 THE MEADOWS, BALLYJAMESDUFF","A82","26/09/2013","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORLURGAN, BAILIEBOROUGH","A82","26/09/2013","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LURGANURE, NEW INNS, BALLYJAMESDUFF","NA","26/09/2013","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"RYEFIELD, VIRGINIA","A82","26/09/2013","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 PINETREES, CURKISH LANE, BAILIEBOROUGH","NA","25/09/2013","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LISBALL, BAILIEBOROUGH","A82","25/09/2013","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"9 BEECHWOOD AVENUE, BALLYJAMESDUFF","A82","24/09/2013","44052.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DRUMHILLAGH, BAILIEBOROUGH","A82","24/09/2013","53000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"17 SPRINGFIELD, CAVAN","H12","23/09/2013","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"26 BELLAMOUNT VIEW, COOTEHILL","NA","23/09/2013","136916.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"39 RIVER VALLEY, CALLAGHS, BALLYCONNELL","NA","23/09/2013","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILNACROFT, BALLYJAMESDUFF","NA","23/09/2013","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 ESKERARD GATE, CLOUGHBALLYBEG, MULLAGH","NA","20/09/2013","195000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 DRUMALEE CROSS, DRUMALEE, CAVAN","H12","20/09/2013","58000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DRUMAMRY, KILLESHANDRA","NA","20/09/2013","107000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"15 BROADMEADOWS, BALLYJAMESDUFF","A82","19/09/2013","115000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 CONVENT MEWS, COCKHILL, CAVAN","H12","19/09/2013","26431.71","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"5 ABHAINN DUBH, MULLAGH","A82","19/09/2013","30000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 ABHAINN DUBH, MULLAGH","A82","19/09/2013","30000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"SRAHAN, BAILIEBOROUGH","A82","19/09/2013","41000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"27 ARDKEEN, CAVAN","H12","18/09/2013","49500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 RYEFIELD MANOR, VIRGINIA","A82","18/09/2013","225000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CLONOOSE, BALLYHEELAN, KILNALECK","NA","17/09/2013","110000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"14 BROADMEADOWS, BALLYJAMESDUFF","A82","16/09/2013","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 CORLATT, MULLAGH","A82","16/09/2013","118800.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"GREAGHNADARRAGH, MULLAGH","A82","16/09/2013","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LISBALL, BAILIEBOROUGH","A82","16/09/2013","32500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6  CONVENT MEWS, COCKHILL, CAVAN","H12","13/09/2013","40000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","LESS THAN 38 SQ METRES","NO OTHER PROPERTIES"
"2 DRUMALEE CROSS, DRUMALEE, CAVAN","H12","11/09/2013","51101.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DRUMMANBANE, BALLYJAMESDUFF","A82","11/09/2013","20000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 THE COURTYARD, TWIN OAKS, BAILIEBOROUGH","A82","10/09/2013","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"51 ARDKILL PLACE, BALLINAGH","H12","09/09/2013","59000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CROSSREAGH, MULLAGH, CO. CAVAN","A82","06/09/2013","230000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO. 4  THE MAPLES, GORTNAKESH  CAVAN","H12","06/09/2013","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORNASKER, DOOGARY, KILLESHANDRA","NA","05/09/2013","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CREIGHAN MANOR, CAVAN","H12","05/09/2013","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"13 ISLEAN, BALLYJAMESDUFF","A82","04/09/2013","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 FORT VALLEY, AGHAVOHER, BALLYCONNELL","NA","04/09/2013","123348.01","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CLIFFIN, KILLINKERE, VIRGINIA","NA","04/09/2013","130000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 LIMETREE, DRUMRORA, BALLYJAMESDUFF","A82","03/09/2013","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CAVAN ROAD, VIRGINIA","A82","02/09/2013","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DEERPARK, VIRGINIA","A82","02/09/2013","123000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORNAHILT, OLDCASTLE RD, BALLYJAMESDUFF","NA","30/08/2013","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FOREST VIEW, CORFAD, VIRGINIA","NA","30/08/2013","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"WOODVILLE HOUSE, KILNAHARD, KILNALECK","NA","30/08/2013","238000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DRUMBARRY, KILNALECK","A82","29/08/2013","120000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MULLAGHARD, SHERCOCK, CAVAN","NA","29/08/2013","62500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"RANTAVAN, MULLAGH","A82","28/08/2013","160000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"STRANAQUERTY, VIRGINIA","NA","27/08/2013","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"1 DRUMALEE CROSS, DRUMALEE, CAVAN","H12","23/08/2013","51101.32","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"24  ASHBROOKE MANOR, BALLINAGH","NA","23/08/2013","25000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"FAIRTOWN, CAVAN","NA","23/08/2013","115000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FREEDUFF, KILCOGY, CAVAN","N39","23/08/2013","22090.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"21 MAPLE COURT, BAILIEBOROUGH","A82","22/08/2013","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"54 DRUMNAVANAGH, FARNHAM ROAD, CAVAN","NA","22/08/2013","82000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"6 PARKVIEW, BALLYJAMESDUFF","A82","22/08/2013","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MULLAGH UPPER, VIRGINIA","NA","21/08/2013","40000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"NO. 2 COIS BREACLAIGH, DERRYMONEY, BAWNBOY","H14","21/08/2013","75000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"109 THE DRUMLINS, VIRGINIA","A82","20/08/2013","115477.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"4 EASTBOROUGH, BAILIEBOROUGH, COUNTY CAVAN","NA","20/08/2013","62000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"16 ST PATRICK'S TERRACE, CAVAN","H12","19/08/2013","26000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"2 TULLYLORCAN, COOTEHILL","H16","19/08/2013","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"LISLIN, MULLAGH","A82","19/08/2013","160000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 32  BLOCK B, KEMPTON COURT, DRUMALEE","NA","16/08/2013","22000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CURKISH, BAILIEBOROUGH","A82","16/08/2013","42500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FARTAGH, LISDUFF","A82","16/08/2013","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"OMARD, KILNALECK, CAVAN","A82","16/08/2013","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT. 2 BLOCK 1, WOODFORD MEADOWS, BALLYCONNELL","H14","14/08/2013","33000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"APARTMENT 3, BLOCK 1, WOODFORD MEADOWS  BALLYCONNELL","H14","13/08/2013","37000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"MAIN STREET, KILLESHANDRA","H12","13/08/2013","34000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"NO 30 OAK MANOR, LATT, CAVAN","NA","13/08/2013","75000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"DUBLIN ROAD, RATHARDRUM, VIRGINIA","NA","12/08/2013","80000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MAYO, COOTEHILL","H16","12/08/2013","22790.00","FALSE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 BELERNE RIVER VILLAGE, BELTURBET","H14","07/08/2013","45000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ANNAGELLIFFE, CAVAN","H12","07/08/2013","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KILLYCANNON, CAVAN","H12","07/08/2013","35000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28, CLUAIN AOIBHEANN, SWELLAN","H12","06/08/2013","75000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"7 KILLYMOONEY DRIVE, CAVAN","H12","06/08/2013","28000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"3 KESH ROAD, GOTNAKESH, CAVAN","NA","02/08/2013","70000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"MIDDLETOWN, LOUGHDUFF","H12","01/08/2013","25000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"12 CATHEDRAL VIEW, KINNYPOTTLE, CAVAN","NA","31/07/2013","40000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"23 BEECHHILL, LATT, CAVAN","NA","31/07/2013","28000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"3 GLENSIDE ROAD, CAVAN","H12","31/07/2013","73500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ARDLOUGHER, BALLYCONNELL, CO CAVAN","H14","31/07/2013","148000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARNGARVE, BAILIEBOROUGH","NA","31/07/2013","145000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CARRICKASIMON, VIRGINIA","NA","30/07/2013","135000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"5 TULLACH ARD, RAHARDRUM, VIRGINIA","A82","29/07/2013","70485.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"KILNACROSS, BALLYHUGH, BELTURBET","NA","29/07/2013","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 4  BLOCK 3, WOODFORD MEADOWS, BALLYCONNELL","H14","26/07/2013","34361.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"CORNACARROW, COOTEHILL","H16","26/07/2013","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DRUMBAR HOUSE, DRUMBAR, CAVAN","H12","26/07/2013","322500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"POLLAKEEL, MOUNTNUGENT","A82","26/07/2013","169000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"20 DRUMGOLA WOOD, CAVAN","H12","25/07/2013","46255.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"56 FAIRGREEN PARK, MULLAGH","A82","25/07/2013","117474.88","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"16 FERN DRIVE, ROCKANDS, DRUMALEE","NA","24/07/2013","132000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"37 SWIFTWOOD GLEN, CRANADILLON, VIRGINIA","NA","23/07/2013","132160.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"4 KEMPTON COURT, DRUMALEE, CAVAN","NA","23/07/2013","22000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORDUFF, BALLINAGH","H12","23/07/2013","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GLEBE LODGE, DRUMONEY, VIRGINIA","NA","23/07/2013","255000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"21 OAKLANDS PARK, BALLYJAMESDUFF","A82","19/07/2013","60000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"TOWNAGH, BALLYCONNELL","NA","19/07/2013","107000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28 RIVER CRESCENT, VIRGINIA","A82","18/07/2013","95000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT NO.33  BLOCK C, KEMPTON COURT, DRUMALEE","NA","18/07/2013","22000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"1 RIVERVIEW, VIRGINIA","A82","17/07/2013","196000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GALBOLIE, BAILIEBOROUGH","A82","17/07/2013","110000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"43 CASTLEFORD, BALLYCONNELL","NA","16/07/2013","150000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BALLYHUGH, BALLYCONNELL","NA","16/07/2013","210000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"FORTVIEW, COPPENAGH, VIRGINIA","NA","15/07/2013","185000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APT 5 BLOCK 1, WOODFORD MEADOWS, BALLYCONNELL","H14","11/07/2013","33000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"PINE LODGE, CROVER, MOUNTNUGENT","NA","11/07/2013","132500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BARRACKHILL, BELTURBET","NA","09/07/2013","100000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"26 CHERRMOUNT, CAVAN","NA","08/07/2013","125000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORRAGHO, STRADONE","NA","08/07/2013","25000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KIFFA, CROSSERLOUGH","NA","08/07/2013","40000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BANNONS BRAE, BALLYHAISE","NA","05/07/2013","170000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DRUMHILLA, POLES","NA","05/07/2013","25000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 BEECHWOOD AVENUE, BALLYJAMESDUFF","A82","04/07/2013","44052.86","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"ANNAGHLOUGH, CAVAN","NA","04/07/2013","30000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"BAWN, KILLESHANDRA","H12","03/07/2013","50000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"ERNE HILL, BELTURBET","H14","03/07/2013","140000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKATAGGART, STRADONE","H12","03/07/2013","42500.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"32  HIGHFIELD ROAD, CAVAN","H12","02/07/2013","85000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"4 COURT CRESCENT, BALLYJAMESDUFF","A82","02/07/2013","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"THE MILL HOUSE, TULLYVIN, COOTEHILL","NA","02/07/2013","455000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"APARTMENT 11  THE PLAZA, COLLEGE STREE, CAVAN","NA","01/07/2013","13216.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"APARTMENT 9  THE PLAZA, COLLEGE STREE, CAVAN","NA","01/07/2013","26432.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"NO. 7 ANNALEE, BALLYHAISE, CO. CAVAN.","H12","01/07/2013","65000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"28  ARDKILL PLACE, BALLINAGH","H12","30/06/2013","65198.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN OR EQUAL TO 38 SQ METRES AND LESS THAN 125 SQ METRES","NO OTHER PROPERTIES"
"ANAGHARNETT, VIRGINIA","NA","27/06/2013","35000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"KNOCKNAGARTEN, VIRGINIA","NA","25/06/2013","43000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"CORDOAGH, TUNNYDUFF, BAILEBOROUGH","NA","24/06/2013","75000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"GREAGHCLOGH, MULLAGH","NA","24/06/2013","142000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"MAIN STREET, ARVA, CO CAVAN","H12","24/06/2013","90000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"38 SWIFTBROOK GLEN, VIRGINIA","A82","20/06/2013","110370.04","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"39 SWIFTBROOK GLEN, VIRGINIA","A82","20/06/2013","125000.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
"53 GLENLARA, SWELLAN","H12","20/06/2013","47000.00","TRUE","FALSE","SECOND-HAND DWELLING HOUSE /APARTMENT","","NO OTHER PROPERTIES"
"DRUMCASE, KILLESHANDRA","NA","19/06/2013","30837.00","TRUE","TRUE","NEW DWELLING HOUSE /APARTMENT","GREATER THAN 125 SQ METRES","NO OTHER PROPERTIES"
